,0
1834,"['위', '트_', '30', '센', '티_', '로', '티', '세', '리_', '바', '비', '큐', '_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '올리', '브_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1835,"['위', '트_', '15', '센', '치_', 'b', 'm', 't', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '토', '마', '토_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
1836,"['하', '티_', '15', 'c', 'm_', '페', '퍼', '로', '니_', '피', '자_', '썹', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '오', '이_', '빼', '주', '시', '고_', '후', '추', '_', '로_', '해주', '세요_']"
1837,"['플', '랫', '_', '30', '센', '치', '미', '터_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '피', '망', '_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
1838,"['파', '마', '산', '오', '레', '가', '노_', '30', '센', '치_', 'k', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '토', '마', '토_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1839,"['허', '니', '오', '트_', '15', '센', '치_', '스', '파이', '시_', '이탈', '리아', 'ᆫ', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '피', '클', '_', '빼', '주', '시', '고_', '소', '금_', '으로_', '해주', '세요_']"
1840,"['위', '트_', '30', '센', '치', '미', '터_', 'b', 'm', 't', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '올리', '브_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1841,"['위', '트_', '30', '센', '티', '미', '터_', '페', '퍼_', '치', '킨_', '슈', '니', '첼', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '토', '마', '토_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
1842,"['위', '트_', '풋', '롱', '_', '로', '스트_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '피', '클', '_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
1843,"['허', '니', '오', '트_', '15', '센', '티', '미', '터_', '참', '치', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '오', '이_', '빼', '주', '시', '고_', '올리', '브_', '오', '일_', '으로_', '해주', '세요_']"
1844,"['위', '트_', '15', '센', '치', '미', '터_', '치', '킨_', '데', '리', '야', '끼', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '후', '추', '_', '로_', '해주', '세요_']"
1845,"['위', '트_', '풋', '롱', '_', '참', '치', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '망', '_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1846,"['위', '트_', '30', 'c', 'm_', '베', '지로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '클', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
1847,"['파', '마', '산_', '30', '센', '티', '미', '터_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '피', '망', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
1848,"['위', '트_', '15', '센', '티_', '에', '그', '마', '요', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '양', '파_', '빼', '주', '시', '고_', '허', '니_', '머', '스타', '드_', '로_', '해주', '세요_']"
1849,"['하', '티_', '30', 'c', 'm_', '스', '테이', '크_', '치', '즈', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '올리', '브_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1850,"['플', '랫', '_', '30', '센', '치_', '로', '스트_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '오', '이_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
1851,"['허', '니', '오', '트_', '15', '센', '티', '미', '터_', '치', '킨_', '데', '리', '야', '끼', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '피', '망', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
1852,"['하', '티_', '30', '센', '치', '미', '터_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '양', '상', '추', '_', '빼', '주', '시', '고_', '소', '금_', '으로_', '해주', '세요_']"
1853,"['파', '마', '산', '오', '레', '가', '노_', '6', 'in', 'ch', '_', '참', '치', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '양', '상', '추', '_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
1854,"['하', '티_', '30', '센', '치_', '풀', '드_', '포', '크_', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '피', '클', '_', '빼', '주', '시', '고_', '소', '금_', '으로_', '해주', '세요_']"
1855,"['위', '트_', '30', '센', '티', '미', '터_', '치', '킨_', '데', '리', '야', '끼', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '오', '이_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
1856,"['화', '이', '트_', '30', '센', '티', '미', '터_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '토', '마', '토_', '빼', '주', '시', '고_', '후', '추', '_', '로_', '해주', '세요_']"
1857,"['위', '트_', '30', '센', '치', '미', '터_', '에', '그', '마', '요', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '빼', '주', '시', '고_', '랜', '치_', '로_', '해주', '세요_']"
1858,"['플', '랫', '_', '15', 'c', 'm_', '이탈', '리아', 'ᆫ', '_', 'b', 'l', 't', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '망', '_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
1859,"['파', '마', '산', '오', '레', '가', '노_', '30', '센', '치_', '에', '그', '마', '요', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '망', '_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
1860,"['위', '트_', '6', '인', '치_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '오', '이_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1861,"['플', '랫', '_', '15', '센', '티', '미', '터_', '쉬', '림', '프로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '피', '망', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
1862,"['화', '이', '트_', '15', '센', '티', '미', '터_', '로', '스트_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '양', '상', '추', '_', '빼', '주', '시', '고_', '소', '금_', '으로_', '해주', '세요_']"
1863,"['파', '마', '산_', '30', 'c', 'm_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '오', '이_', '빼', '주', '시', '고_', '올리', '브_', '오', '일_', '으로_', '해주', '세요_']"
1864,"['하', '티_', '30', '센', '치_', '페', '퍼_', '치', '킨_', '슈', '니', '첼', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '올리', '브_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
1865,"['플', '랫', '_', '풋', '롱', '_', 'k', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '오', '이_', '빼', '주', '시', '고_', '핫', '_', '칠', '리_', '로_', '해주', '세요_']"
1866,"['허', '니', '오', '트_', '15', '센', '티_', '풀', '드_', '포', '크_', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '양', '파_', '빼', '주', '시', '고_', '허', '니_', '머', '스타', '드_', '로_', '해주', '세요_']"
1867,"['위', '트_', '30', '센', '티_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '오', '이_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
1868,"['파', '마', '산_', '15', '센', '티', '미', '터_', '비', '엘', '티', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
1869,"['파', '마', '산', '오', '레', '가', '노_', '15', 'c', 'm_', 'k', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
1870,"['허', '니', '오', '트_', '30', 'c', 'm_', '터', '키', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '피', '망', '_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
1871,"['하', '티_', '15', '센', '치', '미', '터_', '스', '테이', '크_', '치', '즈', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '양', '파_', '빼', '주', '시', '고_', '핫', '_', '칠', '리_', '로_', '해주', '세요_']"
1872,"['화', '이', '트_', '30', '센', '치_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
1873,"['플', '랫', '_', '15', '센', '치_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '토', '마', '토_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
1874,"['허', '니', '오', '트_', '풋', '롱', '_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '피', '클', '_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
1875,"['파', '마', '산_', '30', 'c', 'm_', '써', '브', '웨이_', '클럽', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
1876,"['플', '랫', '_', '15', '센', '치_', '치', '킨_', '데', '리', '야', '끼', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
1877,"['플', '랫', '_', '풋', '롱', '_', '페', '퍼', '로', '니_', '피', '자_', '썹', '로_', '해주', '시', '고요_', '채', '소는_', '토', '마', '토_', '오', '이_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1878,"['파', '마', '산', '오', '레', '가', '노_', '15', '센', '티', '미', '터_', '쉬', '림', '프로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '빼', '주', '시', '고_', '핫', '_', '칠', '리_', '로_', '해주', '세요_']"
1879,"['위', '트_', '15', '센', '티', '미', '터_', '로', '스트_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '양', '상', '추', '_', '빼', '주', '시', '고_', '사우', '스', '웨', '스트_', '치', '폴', '레_', '로_', '해주', '세요_']"
1880,"['플', '랫', '_', '6', '인', '치_', '로', '티', '세', '리_', '바', '비', '큐', '_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
1881,"['파', '마', '산_', '30', 'c', 'm_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '허', '니_', '머', '스타', '드_', '로_', '해주', '세요_']"
1882,"['파', '마', '산_', '30', 'c', 'm_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '양', '파_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
1883,"['파', '마', '산', '오', '레', '가', '노_', '30', 'c', 'm_', '페', '퍼_', '치', '킨_', '슈', '니', '첼', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '토', '마', '토_', '빼', '주', '시', '고_', '랜', '치_', '로_', '해주', '세요_']"
1884,"['위', '트_', '30', '센', '치', '미', '터_', '쉬', '림', '프로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '양', '파_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
1885,"['플', '랫', '_', '15', '센', '치_', '터', '키', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '망', '_', '빼', '주', '시', '고_', '랜', '치_', '로_', '해주', '세요_']"
1886,"['하', '티_', '6', '인', '치_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '올리', '브_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
1887,"['플', '랫', '_', '30', '센', '티_', '페', '퍼', '로', '니_', '피', '자_', '썹', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '피', '망', '_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
1888,"['하', '티_', '15', '센', '치', '미', '터_', '페', '퍼', '로', '니_', '피', '자_', '썹', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '토', '마', '토_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1889,"['하', '티_', '6', 'in', 'ch', '_', '풀', '드_', '포', '크_', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
1890,"['허', '니', '오', '트_', '30', 'c', 'm_', '쉬', '림', '프로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
1891,"['허', '니', '오', '트_', '6', '인', '치_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '토', '마', '토_', '양', '파_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
1892,"['위', '트_', '30', '센', '티', '미', '터_', '스', '테이', '크_', '치', '즈', '로_', '해주', '시', '고요_', '채', '소는_', '토', '마', '토_', '피', '클', '_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
1893,"['파', '마', '산_', '30', 'c', 'm_', '쉬', '림', '프로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '양', '파_', '빼', '주', '시', '고_', '소', '금_', '으로_', '해주', '세요_']"
